index,oEffect,oReact,oWant,xAttr,xEffect,xIntent,xNeed,xReact,xWant
dia1173_utt6,['none'],['none'],['none'],['ambitious'],['gets a new job'],['to be successful'],['to have a job'],['excited'],['to make money']
dia1173_utt7,['none'],['none'],['none'],['stubborn'],['none'],['to be a good parent'],['none'],['relieved'],['to be alone']
dia1173_utt8,['none'],['none'],['none'],['bored'],['none'],['none'],['none'],['happy'],['to go on a date']
dia1173_utt9,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['none'],['to be more careful']
dia1173_utt10,['none'],['none'],['none'],['old'],['none'],['none'],['none'],['old'],['to be successful']
dia1173_utt11,['none'],['none'],['none'],['determined'],['none'],['to be a good employee'],['to have a job'],['relieved'],['to get a new job']
dia1173_utt12,['none'],['none'],['none'],['worried'],['none'],['none'],['none'],['nervous'],['to have a baby']
dia1173_utt14,['none'],['none'],['none'],['curious'],['none'],['to be correct'],['none'],['happy'],['to be correct']
dia1173_utt15,['none'],['none'],['none'],['scared'],['none'],['none'],['none'],['scared'],['to have a baby']
dia1173_utt16,['none'],['scared'],['none'],['scary'],['none'],['none'],['none'],['scared'],['to scare people']
dia1173_utt17,['none'],['none'],['none'],['messy'],['none'],['none'],['none'],['upset'],['to clean up']
dia1173_utt18,['none'],['none'],['none'],['careless'],['gets dirty'],['none'],['none'],['tired'],['to clean']
dia1173_utt19,['none'],['none'],['none'],['careless'],['gets scolded'],['none'],['to be a hairdresser'],['sad'],['to apologize']
dia1173_utt21,['none'],['none'],['none'],['unsure'],['none'],['to be a good parent'],['to have a baby'],['happy'],['to have a baby']
dia1173_utt22,['none'],['none'],['none'],['deceitful'],['none'],['to be a good liar'],['none'],['happy'],['to be honest']
dia1173_utt23,['none'],['none'],['none'],['sad'],['none'],['none'],['none'],['sad'],['to cry']
dia1174_utt0,['none'],['none'],['none'],['mean'],['none'],['to be alone'],['none'],['none'],['to be alone']
dia1174_utt1,['none'],['none'],['to thank personx'],['happy'],['none'],['none'],['to have a nanny'],['happy'],['to be a good nanny']
dia1174_utt2,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['annoyed'],['to be left alone']
dia1174_utt3,['none'],['none'],['none'],['patient'],['none'],['none'],['none'],['impatient'],['to eat']
dia1174_utt4,['none'],['rejected'],['to get married'],['sad'],['none'],['to be single'],['to have a relationship'],['sad'],['to get married']
dia1174_utt5,['none'],['none'],['none'],['careless'],['none'],['to be a good sport'],['none'],['happy'],['to be successful']
dia1174_utt6,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to be successful']
dia1174_utt7,['none'],['none'],['none'],['cold'],['none'],['none'],['none'],['annoyed'],['to get a massage']
dia1174_utt8,['none'],['none'],['none'],['mean'],['none'],['none'],['none'],['happy'],['to be successful']
dia1175_utt0,['none'],['none'],['none'],['playful'],['none'],['to be a part of something'],['none'],['happy'],['to be a good friend']
dia1175_utt1,['none'],['none'],['none'],['untrustworthy'],['none'],['none'],['none'],['sad'],['to get a drink']
dia1175_utt2,['none'],['none'],['none'],['creepy'],['none'],['none'],['none'],['happy'],['to feed the rats']
dia1175_utt4,['none'],['none'],['none'],['dirty'],['none'],['none'],['none'],['disgusted'],['to get rid of rats']
dia1175_utt5,['none'],['none'],['none'],['sick'],['gets sick'],['to be a doctor'],['to have the information'],['sick'],['to get rid of the leptovirus']
dia1175_utt6,['none'],['none'],['none'],['helpful'],['none'],['none'],['none'],['happy'],['to be a good friend']
dia1176_utt0,['none'],['none'],['none'],['grateful'],['none'],['to show appreciation'],['to have a meeting'],['happy'],['to thank everyone']
dia1176_utt1,['none'],['none'],['to forgive'],['regretful'],['none'],['none'],['to have a reason to do so'],['guilty'],['to apologize']
dia1176_utt4,['none'],['none'],['none'],['curious'],['none'],['to be thorough'],['none'],['satisfied'],['to get a date']
dia1176_utt6,['none'],['none'],['none'],['dumb'],['none'],['none'],['none'],['none'],['to get up']
dia1176_utt7,['none'],['none'],['none'],['creepy'],['none'],['none'],['none'],['ashamed'],['to get away with it']
dia1176_utt8,['none'],['none'],['none'],['caring'],['none'],['none'],['none'],['sad'],['to be friends with her']
dia1176_utt9,['none'],['none'],['none'],['jealous'],['none'],['none'],['none'],['jealous'],['to get a new job']
dia1176_utt10,['none'],['none'],['none'],['untrusting'],['none'],['none'],['none'],['confused'],['to be left alone']
dia1176_utt11,['none'],['none'],['none'],['subordinate'],['none'],['none'],['none'],['powerful'],['to be respected']
dia1176_utt12,['none'],['none'],['none'],['ignorant'],['none'],['none'],['none'],['surprised'],['to ask me about it']
dia1176_utt13,['none'],['none'],['none'],['creepy'],['none'],['none'],['none'],['happy'],['to get away']
dia1176_utt14,['none'],['none'],['none'],['caring'],['none'],['to be loved'],['none'],['happy'],['to continue the relationship']
dia1176_utt15,['none'],['none'],['none'],['religious'],['none'],['none'],['none'],['embarrassed'],['to be heard']
dia1176_utt16,['none'],['none'],['none'],['lucky'],['none'],['none'],['none'],['happy'],['to be a good actor']
dia1176_utt17,['none'],['none'],['none'],['smart'],['none'],['none'],['to be informed'],['satisfied'],['to tell others']
dia1176_utt18,['none'],['none'],['none'],['arrogant'],['none'],['none'],['none'],['superior'],['to be successful']
dia1176_utt19,['none'],['loved'],['to get to know personx'],['loving'],['none'],['to be with someone'],['none'],['loved'],['to get married']
dia1178_utt0,['none'],['none'],['none'],['old'],['none'],['none'],['none'],['happy'],['to be a good person']
dia1178_utt1,['none'],['grateful'],['none'],['helpful'],['none'],['to help'],['none'],['happy'],['to help me']
dia1178_utt2,['none'],['none'],['none'],['careful'],['none'],['to be careful'],['to be a cop'],['protective'],['to keep the peace']
dia1178_utt3,['none'],['none'],['none'],['motivated'],['none'],['none'],['none'],['happy'],['to get a job']
dia1178_utt6,['none'],['none'],['none'],['responsible'],['none'],['to be a good person'],['none'],['good'],['to do something']
dia1178_utt7,['none'],['none'],['none'],['dumb'],['none'],['none'],['none'],['sad'],['to be a good child']
dia1180_utt0,['none'],['none'],['none'],['helpful'],['none'],['to be helpful'],['to have a phone'],['happy'],['to talk']
dia1180_utt1,['none'],['grateful'],['none'],['helpful'],['none'],['to help'],['none'],['helpful'],['to help me']
dia1180_utt2,['none'],['none'],['to be happy'],['understanding'],['none'],['to be nice'],['to be a teacher'],['happy'],['to be nice']
dia1180_utt3,['none'],['none'],['none'],['lazy'],['none'],['none'],['none'],['happy'],['to get a new job']
dia1180_utt4,['none'],['none'],['none'],['curious'],['none'],['to know the truth'],['none'],['confused'],['to ask']
dia1180_utt5,['none'],['none'],['none'],['religious'],['none'],['to be honest'],['none'],['relieved'],['to repent']
dia1180_utt6,['none'],['none'],['none'],['observant'],['none'],['to remember'],['none'],['informed'],['to write a note']
dia1180_utt8,['none'],['happy'],['to have fun'],['social'],['none'],['to be with friends'],['to get dressed'],['happy'],['to have fun']
dia1180_utt10,['none'],['none'],['none'],['stubborn'],['none'],['none'],['none'],['annoyed'],['to go to the party']
dia1180_utt11,['none'],['none'],['none'],['deceptive'],['none'],['none'],['none'],['guilty'],['to be a good liar']
dia1180_utt12,['none'],['none'],['none'],['nice'],['none'],['to be nice'],['none'],['happy'],['to be a good person']
dia1183_utt0,['none'],['none'],['none'],['responsible'],['none'],['none'],['none'],['happy'],['to be a good son']
dia1183_utt1,['none'],['none'],['none'],['mean'],['none'],['none'],['none'],['happy'],['to get rid of me']
dia1183_utt3,['none'],['none'],['none'],['sad'],['none'],['none'],['none'],['sad'],['to get over it']
dia1183_utt4,['none'],['none'],['none'],['sad'],['none'],['none'],['none'],['sad'],['to be alone']
dia1183_utt5,['none'],['none'],['none'],['available'],['none'],['none'],['none'],['happy'],['to go home']
dia1183_utt6,['none'],['none'],['none'],['easygoing'],['none'],['none'],['none'],['relieved'],['to be left alone']
dia1183_utt7,['none'],['none'],['none'],['imaginative'],['none'],['none'],['none'],['happy'],['to tell me about it']
dia1183_utt8,['none'],['none'],['none'],['a rebel'],['none'],['to be a good person'],['none'],['happy'],['to be a good person']
dia1184_utt0,['none'],['none'],['none'],['prepared'],['none'],['to be a good person'],['to have the ingredients'],['happy'],['to see if it works']
dia1184_utt1,['none'],['none'],['none'],['responsible'],['none'],['to be helpful'],['to be in a bad mood'],['relieved'],['to sleep']
dia1184_utt2,['none'],['none'],['none'],['caring'],['none'],['none'],['none'],['happy'],['to be successful']
dia1184_utt3,['none'],['none'],['none'],['responsible'],['none'],['none'],['none'],['responsible'],['to be a good person']
dia1184_utt4,['none'],['none'],['none'],['responsible'],['none'],['none'],['none'],['happy'],['to be a good person']
dia1184_utt5,['none'],['none'],['none'],['related'],['none'],['none'],['none'],['happy'],['to be close']
dia1184_utt6,['none'],['none'],['none'],['unconcerned'],['none'],['none'],['none'],['annoyed'],['to get rid of rats']
dia1184_utt7,['none'],['none'],['none'],['loving'],['none'],['none'],['none'],['happy'],['to be loved']
dia1184_utt8,['none'],['none'],['none'],['religious'],['none'],['none'],['none'],['good'],['to be successful']
dia1184_utt10,['none'],['none'],['none'],['determined'],['none'],['to be productive'],['none'],['happy'],['to do something']
dia1184_utt11,['none'],['none'],['none'],['understanding'],['none'],['none'],['none'],['satisfied'],['to be right']
dia1184_utt12,['none'],['none'],['none'],['caring'],['none'],['none'],['none'],['happy'],['to be a good parent']
dia1184_utt13,['none'],['none'],['none'],['proud'],['none'],['none'],['none'],['happy'],['to be respected']
dia1184_utt15,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia1184_utt16,['none'],['none'],['none'],['hard working'],['none'],['none'],['none'],['satisfied'],['to be successful']
dia1184_utt17,['none'],['none'],['none'],['determined'],['none'],['none'],['none'],['sad'],['to be alone']
dia1184_utt19,['none'],['none'],['none'],['secretive'],['none'],['to keep it a secret'],['none'],['nervous'],['to tell you']
dia1185_utt0,['none'],['grateful'],['none'],['helpful'],['none'],['to be helpful'],['to clean up'],['happy'],['to clean up']
dia1185_utt1,['none'],['none'],['none'],['social'],['none'],['to be a good host'],['to invite people'],['happy'],['to clean up']
dia1185_utt2,['none'],['none'],['none'],['happy'],['none'],['none'],['none'],['happy'],['to celebrate']
dia1185_utt3,['none'],['none'],['none'],['happy'],['none'],['none'],['none'],['happy'],['to enjoy life']
dia1185_utt4,['none'],['none'],['none'],['mean'],['none'],['none'],['none'],['angry'],['to avoid him']
dia1185_utt6,['none'],['none'],['none'],['welcome'],['none'],['none'],['none'],['happy'],['to be accepted']
dia1185_utt10,['none'],['none'],['none'],['rude'],['none'],['none'],['none'],['embarrassed'],['to get a drink']
dia1185_utt11,['none'],['none'],['none'],['beautiful'],['none'],['none'],['none'],['happy'],['to enjoy']
dia1185_utt12,['none'],['none'],['none'],['nice'],['none'],['none'],['none'],['happy'],['to be nice']
dia1185_utt13,['none'],['none'],['none'],['confused'],['none'],['none'],['none'],['confused'],['to ask for help']
dia1185_utt14,['none'],['none'],['to be friends with personx'],['caring'],['none'],['none'],['none'],['happy'],['to propose']
dia1185_utt15,['to be honest'],['none'],['none'],['curious'],['none'],['to be with someone'],['none'],['confused'],['to get away']
dia1186_utt0,['none'],['annoyed'],['none'],['rude'],['none'],['none'],['none'],['annoyed'],['to get away with it']
dia1186_utt1,['none'],['none'],['none'],['careless'],['none'],['to be alone'],['none'],['happy'],['to relax']
dia1186_utt6,['none'],['none'],['none'],['honest'],['none'],['to be honest'],['none'],['relieved'],['to tell me']
dia1186_utt7,['none'],['none'],['none'],['determined'],['none'],['to be successful'],['none'],['happy'],['to be successful']
dia1186_utt8,['none'],['none'],['none'],['shy'],['none'],['to go out'],['none'],['happy'],['to go out']
dia1186_utt9,['none'],['none'],['none'],['funny'],['none'],['none'],['none'],['happy'],['to be a joker']
dia1186_utt10,['none'],['none'],['none'],['determined'],['none'],['to be independent'],['none'],['happy'],['to get a new job']
dia1186_utt11,['none'],['happy'],['to get to know personx'],['friendly'],['none'],['none'],['none'],['happy'],['to flirt']
dia1186_utt12,['none'],['happy'],['to have a family'],['loving'],['gets a ring'],['to be happy'],['to get married'],['happy'],['to have a family']
dia1188_utt0,['none'],['none'],['none'],['excited'],['none'],['none'],['none'],['excited'],['to get a new job']
dia1188_utt2,['none'],['none'],['none'],['untrustworthy'],['none'],['none'],['to have a baby'],['sad'],['to be single']
dia1188_utt3,['none'],['none'],['none'],['stubborn'],['none'],['to be alone'],['none'],['sad'],['to move on']
dia1188_utt4,['none'],['happy'],['to call personx'],['social'],['gets a call'],['to be with someone'],['to call him'],['nervous'],['to call them']
dia1188_utt5,['none'],['none'],['none'],['careless'],['none'],['to be rid of something'],['to have a message'],['relieved'],['to be left alone']
dia1188_utt6,['none'],['none'],['none'],['careless'],['none'],['to be a good citizen'],['none'],['happy'],['to get to the destination']
dia1188_utt9,['none'],['none'],['none'],['funny'],['none'],['to be funny'],['none'],['happy'],['to laugh']
dia1188_utt10,['none'],['happy'],['to talk'],['friendly'],['none'],['to be nice'],['none'],['happy'],['to introduce themselves']
dia1188_utt11,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['happy'],['to be successful']
dia1188_utt12,['none'],['none'],['none'],['observant'],['none'],['to learn'],['none'],['interested'],['to read']
dia1188_utt13,['none'],['none'],['none'],['famous'],['gets arrested'],['none'],['to have a passport'],['happy'],['to get a passport']
dia1188_utt14,['none'],['none'],['none'],['unlucky'],['none'],['none'],['none'],['dead'],['to be saved']
dia1188_utt15,['none'],['none'],['none'],['determined'],['none'],['none'],['none'],['happy'],['to get it back']
dia1189_utt0,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia1189_utt1,['none'],['none'],['none'],['sad'],['none'],['none'],['none'],['sad'],['to call persony']
